File_Name,Black_Hair,Blond_Hair,Brown_Hair,Gray_Hair,Straight_Hair,Wavy_Hair
045391.png,1,-1,-1,-1,1,-1
045394.png,-1,-1,-1,-1,-1,1
045395.png,-1,-1,1,-1,-1,1
045396.png,-1,-1,-1,1,1,-1
045398.png,1,-1,-1,-1,-1,1
045400.png,-1,-1,-1,1,-1,-1
045409.png,1,-1,-1,-1,-1,-1
045412.png,-1,-1,1,-1,-1,1
045415.png,1,-1,-1,-1,1,-1
045416.png,-1,-1,-1,-1,-1,1
045421.png,1,-1,-1,-1,-1,-1
045422.png,-1,1,-1,-1,1,-1
045431.png,-1,-1,-1,1,-1,-1
045442.png,-1,-1,-1,1,-1,-1
045443.png,1,-1,-1,-1,-1,-1
045444.png,1,-1,-1,-1,-1,-1
045445.png,1,-1,-1,-1,1,-1
045446.png,1,-1,-1,-1,1,-1
045447.png,-1,-1,-1,1,-1,-1
045450.png,-1,-1,-1,-1,1,-1
045451.png,1,-1,-1,-1,-1,1
045452.png,1,-1,-1,-1,-1,1
045454.png,1,-1,-1,-1,1,-1
045457.png,1,-1,-1,-1,1,-1
045459.png,1,-1,-1,-1,1,-1
045460.png,-1,-1,-1,1,-1,-1
045461.png,1,-1,-1,-1,1,-1
045463.png,-1,-1,1,-1,1,-1
045464.png,-1,-1,-1,-1,-1,1
045465.png,1,-1,-1,-1,-1,-1
045474.png,-1,-1,1,-1,-1,-1
045485.png,-1,-1,-1,-1,1,-1
045486.png,-1,-1,1,-1,-1,-1
045489.png,-1,-1,1,-1,-1,-1
045490.png,-1,-1,1,-1,-1,-1
045492.png,-1,-1,-1,-1,-1,1
045493.png,-1,-1,-1,1,-1,-1
045501.png,-1,-1,1,-1,-1,-1
045505.png,1,-1,1,-1,1,-1
045515.png,1,-1,-1,-1,-1,-1
045519.png,1,-1,-1,-1,1,-1
045525.png,1,-1,-1,-1,-1,-1
045527.png,-1,-1,1,-1,-1,-1
045529.png,-1,-1,-1,-1,1,-1
045530.png,-1,-1,-1,-1,-1,1
045534.png,-1,-1,1,-1,-1,-1
045536.png,1,-1,-1,-1,-1,-1
045538.png,1,-1,-1,-1,-1,-1
045540.png,-1,-1,-1,-1,-1,1
045543.png,1,-1,-1,-1,-1,-1
045552.png,-1,-1,-1,-1,-1,1
045559.png,-1,-1,-1,-1,1,-1
045560.png,-1,-1,1,-1,-1,1
045563.png,1,-1,-1,-1,-1,-1
045567.png,1,-1,-1,-1,1,-1
045573.png,1,-1,-1,-1,-1,-1
045574.png,1,-1,-1,-1,-1,-1
045576.png,-1,-1,1,-1,1,-1
045578.png,-1,-1,-1,1,1,-1
045579.png,1,-1,1,-1,-1,-1
045583.png,1,-1,-1,-1,-1,-1
045584.png,1,-1,-1,-1,-1,1
045585.png,1,-1,-1,-1,1,-1
045587.png,-1,-1,1,-1,-1,-1
045588.png,1,-1,-1,-1,-1,-1
045591.png,-1,-1,-1,1,1,-1
045595.png,-1,-1,-1,1,-1,-1
045596.png,1,-1,-1,-1,-1,-1
045601.png,-1,-1,-1,-1,-1,1
045605.png,1,-1,-1,-1,-1,-1
045613.png,-1,-1,-1,1,-1,-1
045616.png,-1,-1,1,-1,-1,-1
045617.png,-1,-1,-1,-1,-1,1
045618.png,1,-1,-1,-1,1,-1
045620.png,1,-1,-1,-1,-1,-1
045621.png,-1,-1,1,-1,-1,1
045622.png,1,-1,-1,-1,-1,-1
045626.png,1,-1,-1,-1,-1,-1
045627.png,-1,-1,1,-1,1,-1
045629.png,-1,-1,-1,1,-1,-1
045633.png,-1,-1,-1,-1,-1,1
045635.png,1,-1,-1,-1,-1,-1
045636.png,-1,-1,1,-1,-1,-1
045645.png,-1,-1,-1,1,-1,-1
045646.png,1,-1,-1,-1,1,-1
045647.png,-1,-1,1,-1,-1,-1
045649.png,1,-1,-1,-1,-1,-1
045659.png,-1,-1,1,-1,-1,-1
045663.png,-1,-1,1,-1,-1,-1
045664.png,1,-1,-1,-1,1,-1
045669.png,1,-1,-1,-1,-1,-1
045679.png,-1,-1,-1,-1,1,-1
045682.png,1,-1,-1,-1,-1,1
045683.png,-1,-1,-1,1,-1,-1
045686.png,1,-1,-1,-1,1,-1
045690.png,1,-1,-1,-1,-1,1
045692.png,-1,-1,-1,1,-1,-1
045694.png,-1,-1,-1,-1,-1,1
045700.png,-1,-1,-1,-1,-1,1
045702.png,-1,-1,1,-1,-1,-1
045705.png,1,-1,-1,-1,-1,-1
045706.png,1,-1,-1,-1,-1,-1
045709.png,1,-1,-1,-1,1,-1
045710.png,-1,-1,1,-1,-1,1
045718.png,-1,-1,-1,-1,1,-1
045720.png,-1,-1,1,-1,-1,-1
045728.png,-1,-1,-1,1,1,-1
045729.png,1,-1,-1,-1,1,-1
045732.png,-1,-1,-1,-1,-1,1
045733.png,1,-1,-1,-1,-1,-1
045737.png,1,-1,-1,-1,1,-1
045738.png,-1,-1,-1,-1,1,-1
045742.png,1,-1,-1,-1,1,-1
045745.png,1,-1,-1,-1,-1,-1
045746.png,-1,-1,1,-1,-1,1
045752.png,-1,-1,1,-1,-1,-1
045755.png,1,-1,-1,-1,-1,-1
045756.png,-1,-1,-1,-1,-1,1
045761.png,-1,-1,-1,-1,1,-1
045762.png,1,-1,-1,-1,-1,-1
045771.png,-1,-1,-1,-1,1,-1
045779.png,1,-1,-1,-1,-1,-1
045780.png,-1,-1,-1,1,1,-1
045781.png,1,-1,-1,-1,1,-1
045782.png,-1,-1,-1,-1,1,-1
045783.png,1,-1,-1,-1,1,-1
045786.png,1,-1,-1,-1,1,-1
045798.png,-1,-1,1,-1,1,-1
045799.png,1,-1,-1,-1,1,-1
045800.png,1,-1,-1,-1,1,-1
045807.png,1,-1,-1,-1,1,-1
045812.png,-1,-1,-1,-1,-1,1
045814.png,1,-1,-1,-1,-1,-1
045829.png,-1,-1,-1,-1,-1,1
045830.png,-1,-1,1,-1,-1,-1
045833.png,1,-1,-1,-1,-1,-1
045834.png,1,-1,-1,-1,-1,-1
045836.png,1,-1,-1,-1,-1,-1
045838.png,-1,-1,-1,-1,1,-1
045846.png,-1,-1,-1,1,1,-1
045850.png,-1,-1,-1,-1,-1,1
045852.png,-1,-1,1,-1,1,-1
045855.png,-1,-1,-1,-1,-1,1
045861.png,1,-1,-1,-1,-1,-1
045862.png,-1,-1,-1,-1,1,-1
045863.png,1,-1,-1,-1,-1,-1
045864.png,1,-1,-1,-1,-1,-1
045866.png,1,-1,-1,-1,1,-1
045873.png,1,-1,-1,-1,-1,-1
045877.png,1,-1,-1,-1,-1,-1
045881.png,-1,-1,-1,-1,1,-1
045884.png,1,-1,-1,-1,-1,-1
045885.png,-1,-1,-1,-1,1,-1
045887.png,-1,-1,1,-1,1,-1
045889.png,-1,-1,1,-1,-1,-1
045892.png,1,-1,-1,-1,-1,-1
045898.png,-1,-1,-1,1,-1,1
045899.png,-1,-1,-1,-1,1,-1
045903.png,-1,-1,1,-1,1,-1
045904.png,-1,-1,-1,-1,-1,1
045910.png,1,-1,-1,-1,-1,-1
045912.png,-1,-1,-1,1,1,-1
045920.png,-1,-1,-1,-1,1,-1
045923.png,1,-1,-1,-1,-1,-1
045931.png,-1,-1,-1,1,-1,-1
045937.png,1,-1,-1,-1,-1,-1
045939.png,-1,-1,-1,-1,1,-1
045941.png,-1,-1,1,-1,1,-1
045949.png,1,-1,-1,-1,-1,-1
045950.png,1,-1,-1,-1,-1,-1
045953.png,-1,-1,-1,-1,1,-1
045957.png,1,-1,-1,-1,-1,-1
045965.png,1,-1,-1,-1,-1,-1
045966.png,1,-1,-1,-1,-1,-1
045968.png,-1,-1,-1,1,1,-1
045972.png,1,-1,-1,-1,-1,-1
045975.png,-1,-1,-1,1,-1,-1
045976.png,-1,-1,1,-1,-1,-1
045983.png,1,-1,-1,-1,-1,1
045986.png,-1,-1,-1,-1,1,-1
045993.png,1,-1,-1,-1,-1,-1
046000.png,-1,1,-1,-1,-1,-1
046003.png,-1,-1,-1,-1,-1,1
046012.png,-1,1,-1,-1,1,-1
046013.png,1,-1,-1,-1,-1,-1
046014.png,-1,-1,-1,-1,1,-1
046019.png,-1,-1,-1,1,-1,-1
046027.png,-1,-1,-1,-1,1,-1
046030.png,1,-1,-1,-1,-1,-1
046031.png,-1,-1,1,-1,-1,-1
046037.png,1,-1,-1,-1,-1,-1
046038.png,1,-1,-1,-1,-1,1
046039.png,1,-1,-1,-1,-1,1
046044.png,-1,-1,1,-1,1,-1
046053.png,1,-1,-1,-1,1,-1
046057.png,-1,-1,-1,1,-1,-1
046060.png,-1,-1,1,-1,-1,-1
046069.png,1,-1,-1,-1,-1,-1
046071.png,-1,-1,-1,1,-1,-1
046072.png,-1,-1,-1,1,-1,-1
046075.png,-1,-1,-1,1,-1,-1
046076.png,1,-1,-1,-1,1,-1
046079.png,1,-1,1,-1,1,-1
046080.png,1,-1,-1,-1,-1,-1
046082.png,1,-1,-1,-1,1,-1
046085.png,1,-1,-1,-1,-1,1
046089.png,-1,-1,-1,1,1,-1
046096.png,1,-1,-1,-1,-1,-1
046107.png,-1,-1,1,-1,-1,-1
046110.png,1,-1,-1,-1,-1,-1
046111.png,-1,-1,-1,-1,-1,1
046114.png,-1,-1,-1,1,1,-1
046115.png,1,-1,-1,-1,-1,1
046117.png,1,-1,-1,-1,-1,-1
046118.png,-1,-1,1,-1,-1,1
046119.png,-1,-1,1,-1,1,-1
046121.png,-1,-1,-1,-1,-1,1
046122.png,1,-1,-1,-1,-1,-1
046124.png,-1,-1,-1,-1,1,-1
046127.png,1,-1,-1,-1,-1,-1
046141.png,1,-1,-1,-1,-1,-1
046142.png,-1,-1,-1,1,-1,-1
046150.png,-1,-1,1,-1,1,-1
046161.png,1,-1,-1,-1,1,-1
046163.png,1,-1,-1,-1,1,-1
046166.png,1,-1,-1,-1,-1,-1
046169.png,1,-1,-1,-1,-1,-1
046171.png,-1,-1,-1,1,-1,-1
046176.png,-1,-1,-1,-1,1,-1
046187.png,1,-1,-1,-1,-1,1
046188.png,-1,-1,-1,-1,-1,1
046192.png,-1,-1,-1,1,-1,-1
046194.png,-1,-1,-1,1,-1,-1
046195.png,1,-1,-1,-1,-1,1
046197.png,-1,-1,1,-1,1,1
046198.png,1,-1,-1,-1,-1,-1
046199.png,1,-1,-1,-1,-1,1
046201.png,1,-1,-1,-1,-1,-1
046202.png,1,-1,-1,-1,1,-1
046203.png,1,-1,-1,-1,-1,-1
046206.png,1,-1,-1,-1,-1,-1
046207.png,-1,1,-1,1,-1,1
046212.png,1,-1,-1,-1,1,-1
046213.png,1,-1,-1,-1,-1,-1
046214.png,-1,-1,-1,1,-1,-1
046215.png,1,-1,-1,-1,-1,1
046223.png,-1,-1,1,-1,1,-1
046226.png,-1,-1,-1,1,1,-1
046237.png,-1,-1,1,-1,-1,1
046241.png,1,-1,-1,-1,-1,-1
046254.png,-1,-1,-1,-1,1,-1
046259.png,-1,-1,-1,-1,1,-1
046260.png,-1,-1,1,-1,1,1
046261.png,-1,-1,-1,-1,1,-1
046269.png,1,-1,-1,-1,1,-1
046272.png,1,-1,-1,-1,-1,1
046276.png,-1,-1,1,-1,-1,-1
046278.png,1,-1,-1,-1,-1,1
046281.png,1,-1,-1,-1,1,-1
046284.png,1,-1,-1,-1,1,-1
046288.png,-1,1,1,-1,-1,-1
046295.png,1,-1,-1,-1,-1,-1
046296.png,1,-1,-1,-1,-1,-1
046300.png,1,-1,-1,-1,-1,-1
046303.png,1,-1,-1,-1,-1,-1
046312.png,-1,-1,-1,-1,-1,1
046313.png,1,-1,-1,-1,1,-1
046316.png,-1,-1,-1,-1,-1,1
046321.png,1,-1,-1,-1,-1,-1
046326.png,1,-1,-1,-1,1,-1
046327.png,-1,-1,-1,-1,1,-1
046329.png,-1,-1,-1,-1,1,-1
046330.png,1,-1,-1,-1,-1,-1
046332.png,1,-1,-1,-1,1,-1
046337.png,1,-1,-1,-1,-1,-1
046339.png,1,-1,-1,-1,-1,-1
046340.png,1,-1,-1,-1,-1,1
046343.png,-1,-1,1,-1,1,-1
046344.png,-1,-1,1,-1,1,-1
046347.png,-1,-1,-1,-1,1,-1
046353.png,1,-1,-1,-1,-1,1
046357.png,-1,-1,-1,1,-1,-1
046365.png,1,-1,-1,-1,-1,-1
046366.png,1,-1,-1,-1,-1,-1
046367.png,-1,-1,1,-1,-1,1
046368.png,-1,-1,-1,1,-1,-1
046370.png,1,-1,-1,-1,1,-1
046375.png,-1,-1,-1,1,-1,-1
046379.png,1,-1,-1,-1,-1,-1
046382.png,-1,-1,-1,1,-1,-1
046383.png,-1,-1,1,-1,-1,-1
046384.png,1,-1,-1,-1,-1,-1
046394.png,-1,-1,1,-1,-1,1
046396.png,-1,-1,1,-1,-1,1
046398.png,1,-1,-1,-1,-1,1
046399.png,-1,-1,-1,-1,1,-1
046404.png,1,-1,-1,-1,-1,-1
046405.png,-1,-1,1,-1,-1,1
046406.png,1,-1,-1,-1,-1,-1
046407.png,-1,-1,1,-1,-1,1
046409.png,1,-1,-1,-1,-1,-1
046410.png,-1,-1,1,-1,1,1
046413.png,-1,-1,-1,-1,1,-1
046414.png,1,-1,-1,-1,1,-1
046419.png,-1,-1,-1,1,1,-1
046425.png,-1,-1,1,-1,-1,1
046430.png,1,-1,-1,-1,1,-1
046443.png,1,-1,-1,-1,-1,-1
046446.png,1,-1,-1,-1,-1,-1
046447.png,1,-1,-1,-1,1,-1
046449.png,1,-1,-1,-1,1,-1
046452.png,-1,-1,1,-1,-1,-1
046453.png,-1,-1,-1,-1,1,1
046456.png,-1,-1,-1,1,-1,-1
046460.png,-1,-1,1,-1,-1,-1
046461.png,-1,-1,1,-1,-1,-1
046462.png,1,-1,-1,-1,1,-1
046466.png,-1,-1,1,-1,1,-1
046468.png,1,-1,-1,-1,-1,-1
046470.png,-1,-1,-1,1,-1,-1
046472.png,1,-1,-1,-1,-1,-1
046473.png,-1,-1,1,-1,-1,1
046475.png,-1,-1,-1,1,-1,1
046478.png,1,-1,-1,-1,-1,-1
046479.png,-1,-1,1,-1,-1,-1
046483.png,-1,-1,1,-1,-1,-1
046485.png,-1,-1,-1,-1,1,-1
046488.png,1,-1,-1,-1,-1,-1
046494.png,-1,1,-1,-1,-1,-1
046495.png,-1,-1,1,-1,-1,1
046498.png,-1,-1,-1,-1,1,-1
046503.png,1,-1,-1,-1,1,-1
046504.png,-1,-1,-1,-1,1,-1
046505.png,1,-1,-1,-1,-1,-1
046508.png,1,-1,-1,-1,1,-1
046510.png,-1,-1,-1,-1,1,-1
046512.png,1,-1,-1,-1,-1,-1
046519.png,1,-1,-1,-1,-1,-1
046521.png,1,-1,-1,-1,-1,-1
046523.png,1,-1,-1,-1,-1,1
046525.png,-1,-1,-1,-1,1,-1
046526.png,-1,-1,-1,1,-1,-1
046527.png,-1,-1,-1,1,1,-1
046538.png,-1,-1,-1,-1,1,-1
046541.png,-1,-1,-1,1,-1,-1
046542.png,1,-1,-1,-1,-1,-1
046545.png,-1,-1,1,-1,-1,-1
046550.png,1,-1,-1,-1,-1,1
046555.png,-1,-1,-1,-1,-1,1
046556.png,-1,-1,1,-1,-1,1
046560.png,-1,-1,1,-1,-1,1
046562.png,1,-1,-1,-1,-1,-1
046565.png,1,-1,-1,-1,-1,-1
046566.png,-1,-1,1,-1,-1,1
046567.png,1,-1,-1,-1,-1,1
046570.png,-1,1,-1,-1,-1,-1
046572.png,-1,-1,-1,-1,1,-1
046574.png,1,-1,-1,-1,1,-1
046578.png,1,-1,-1,-1,1,-1
046579.png,-1,-1,-1,1,-1,-1
046582.png,-1,-1,-1,-1,-1,1
046585.png,-1,-1,1,-1,1,-1
046586.png,1,-1,-1,-1,-1,-1
046590.png,-1,-1,1,-1,-1,-1
046603.png,-1,-1,-1,-1,-1,1
046605.png,-1,-1,1,-1,-1,-1
046606.png,1,-1,-1,-1,1,-1
046607.png,1,-1,-1,-1,1,-1
046610.png,-1,-1,-1,-1,1,-1
046616.png,-1,-1,-1,1,-1,-1
046618.png,-1,-1,-1,1,-1,-1
046621.png,1,-1,-1,-1,-1,-1
046623.png,-1,-1,-1,1,-1,-1
046628.png,1,-1,-1,-1,-1,-1
046631.png,1,-1,-1,-1,1,-1
046640.png,-1,-1,1,-1,1,-1
046644.png,-1,-1,1,-1,1,-1
046647.png,1,-1,-1,-1,-1,-1
046652.png,-1,-1,-1,-1,1,-1
046661.png,-1,-1,-1,-1,-1,1
046666.png,1,-1,-1,-1,1,-1
046667.png,1,-1,-1,-1,-1,-1
046675.png,1,-1,-1,-1,-1,-1
046683.png,-1,-1,1,-1,-1,1
046684.png,-1,-1,-1,1,1,-1
046685.png,-1,-1,-1,1,-1,-1
046686.png,1,-1,-1,-1,-1,1
046687.png,-1,-1,1,-1,-1,-1
046689.png,-1,-1,-1,1,1,-1
046692.png,1,-1,1,-1,-1,1
046693.png,-1,-1,-1,1,-1,-1
046703.png,-1,-1,1,-1,-1,-1
046704.png,1,-1,-1,-1,-1,-1
046713.png,-1,-1,-1,-1,-1,1
046716.png,-1,-1,-1,1,1,-1
046718.png,-1,-1,1,-1,-1,1
046719.png,-1,-1,-1,1,-1,-1
046724.png,1,-1,-1,-1,1,-1
046727.png,-1,-1,-1,-1,1,-1
046729.png,-1,-1,1,-1,-1,1
046732.png,1,-1,-1,-1,1,-1
046735.png,-1,-1,-1,-1,1,-1
046737.png,1,-1,-1,-1,1,-1
046739.png,-1,-1,-1,-1,-1,1
046740.png,-1,-1,-1,1,-1,-1
046744.png,-1,-1,-1,-1,1,-1
046745.png,-1,-1,-1,-1,-1,1
046746.png,1,-1,-1,-1,-1,-1
046749.png,1,-1,-1,-1,1,-1
046750.png,1,-1,-1,-1,1,-1
046754.png,-1,-1,-1,-1,1,-1
046755.png,-1,-1,-1,1,1,-1
046757.png,-1,-1,-1,1,1,-1
046758.png,-1,-1,-1,-1,1,-1
046760.png,-1,-1,1,-1,1,-1
046761.png,1,-1,-1,-1,-1,-1
046764.png,1,-1,-1,-1,-1,1
046766.png,-1,-1,-1,1,-1,-1
046768.png,1,-1,-1,-1,-1,1
046770.png,1,-1,-1,-1,-1,-1
046772.png,1,-1,-1,-1,-1,1
046773.png,-1,-1,-1,1,1,-1
046775.png,1,-1,-1,-1,1,-1
046776.png,-1,-1,1,-1,1,-1
046777.png,-1,-1,1,-1,-1,1
046779.png,-1,-1,1,-1,1,-1
046780.png,-1,-1,-1,-1,1,-1
046782.png,-1,-1,1,-1,1,-1
046783.png,1,-1,-1,-1,1,-1
046789.png,-1,-1,1,-1,-1,-1
046790.png,-1,-1,-1,-1,-1,1
046793.png,-1,-1,-1,-1,1,-1
046797.png,1,-1,-1,-1,-1,-1
046798.png,1,-1,-1,-1,1,-1
046800.png,1,-1,-1,-1,-1,-1
046803.png,1,-1,-1,-1,-1,1
046804.png,-1,-1,1,-1,1,-1
046807.png,-1,-1,-1,1,-1,-1
046809.png,1,-1,-1,-1,-1,-1
046811.png,-1,-1,-1,-1,-1,1
046813.png,1,-1,-1,-1,-1,-1
046814.png,1,-1,-1,-1,-1,-1
046819.png,-1,-1,-1,-1,1,-1
046822.png,-1,-1,1,-1,-1,-1
046824.png,-1,-1,1,-1,-1,1
046828.png,-1,-1,1,-1,-1,1
046829.png,-1,-1,-1,-1,-1,1
046836.png,-1,-1,-1,1,1,-1
046837.png,-1,-1,1,-1,-1,-1
046843.png,1,-1,-1,-1,1,-1
046846.png,-1,-1,1,-1,-1,1
046851.png,-1,-1,-1,1,-1,-1
046855.png,1,-1,-1,-1,-1,-1
046858.png,1,-1,-1,-1,-1,-1
046860.png,1,-1,-1,-1,-1,-1
046863.png,1,-1,-1,-1,-1,1
046864.png,1,-1,-1,-1,-1,1
046865.png,-1,-1,-1,1,-1,-1
046867.png,-1,-1,-1,-1,1,-1
046872.png,-1,-1,-1,-1,1,-1
046873.png,-1,-1,-1,-1,-1,1
046886.png,-1,-1,-1,-1,1,-1
046892.png,-1,-1,-1,-1,1,-1
046898.png,-1,-1,-1,-1,-1,1
046899.png,1,-1,-1,-1,-1,-1
046902.png,1,-1,-1,-1,-1,-1
046904.png,-1,-1,1,-1,-1,-1
046906.png,1,-1,-1,-1,-1,-1
046914.png,-1,-1,-1,-1,1,-1
046919.png,1,-1,-1,-1,1,-1
046921.png,-1,-1,1,-1,-1,-1
046925.png,-1,-1,-1,1,-1,-1
046928.png,-1,-1,-1,-1,1,-1
046931.png,-1,-1,-1,1,1,-1
046933.png,-1,-1,1,-1,-1,1
046934.png,-1,-1,1,-1,-1,-1
046935.png,-1,-1,-1,-1,1,-1
046936.png,-1,-1,-1,-1,1,-1
046937.png,-1,-1,-1,-1,1,-1
046940.png,1,-1,-1,-1,1,-1
046943.png,1,-1,-1,-1,1,-1
046951.png,1,-1,-1,-1,-1,-1
046959.png,1,-1,-1,-1,-1,1
046960.png,-1,-1,1,-1,-1,-1
046962.png,-1,-1,1,-1,-1,1
046970.png,1,-1,-1,-1,-1,-1
046980.png,-1,-1,1,-1,-1,-1
046983.png,-1,-1,-1,-1,1,-1
046987.png,-1,-1,1,-1,-1,1
046995.png,-1,-1,1,-1,-1,1
046998.png,1,-1,-1,-1,1,-1
046999.png,-1,-1,-1,-1,-1,1
047001.png,1,-1,-1,-1,-1,-1
047003.png,1,-1,-1,-1,1,-1
047005.png,-1,-1,-1,1,-1,-1
047009.png,-1,-1,-1,-1,-1,1
047013.png,-1,-1,-1,-1,1,-1
047019.png,-1,1,-1,1,-1,-1
047024.png,-1,-1,-1,-1,-1,1
047034.png,-1,-1,-1,-1,1,-1
047042.png,-1,-1,-1,1,-1,1
047044.png,-1,-1,1,-1,-1,1
047045.png,-1,-1,1,-1,-1,-1
047051.png,-1,-1,1,-1,1,-1
047053.png,1,-1,-1,-1,1,-1
047059.png,-1,-1,-1,1,-1,-1
047060.png,-1,-1,-1,-1,1,-1
047070.png,-1,-1,-1,1,-1,-1
047076.png,-1,-1,1,-1,-1,-1
047079.png,-1,-1,1,-1,-1,1
047085.png,-1,-1,-1,-1,1,-1
047087.png,-1,-1,1,-1,-1,-1
047088.png,1,-1,-1,-1,-1,-1
047092.png,1,-1,-1,-1,-1,-1
047093.png,-1,-1,1,-1,-1,1
047096.png,-1,-1,-1,1,-1,-1
047098.png,1,-1,-1,-1,-1,1
047102.png,-1,-1,-1,1,-1,-1
047103.png,-1,-1,-1,1,-1,-1
047104.png,-1,-1,-1,-1,1,-1
047108.png,-1,-1,1,-1,-1,-1
047109.png,1,-1,-1,-1,-1,-1
047122.png,1,-1,-1,-1,-1,1
047123.png,1,-1,-1,-1,-1,-1
047127.png,1,-1,-1,-1,-1,-1
047138.png,-1,-1,1,-1,-1,-1
047139.png,1,-1,-1,-1,-1,-1
047145.png,1,-1,-1,-1,-1,-1
047148.png,-1,-1,1,-1,1,-1
047154.png,-1,-1,-1,-1,-1,1
047156.png,1,-1,-1,-1,-1,-1
047164.png,-1,-1,-1,-1,-1,1
047171.png,-1,-1,-1,1,-1,-1
047174.png,1,-1,-1,-1,-1,-1
047175.png,-1,1,-1,-1,-1,1
047188.png,1,-1,-1,-1,-1,-1
047189.png,-1,-1,-1,-1,1,-1
047190.png,-1,-1,-1,-1,1,-1
047196.png,1,-1,-1,-1,1,-1
047203.png,1,-1,-1,-1,-1,-1
047207.png,1,-1,-1,-1,-1,-1
047208.png,1,-1,-1,-1,1,-1
047211.png,-1,-1,-1,-1,-1,1
047213.png,-1,-1,-1,1,-1,-1
047217.png,1,-1,-1,-1,1,-1
047225.png,1,-1,-1,-1,1,-1
047226.png,1,-1,-1,-1,-1,-1
047231.png,1,-1,-1,-1,1,-1
047234.png,-1,-1,-1,-1,1,-1
047235.png,1,-1,-1,-1,-1,-1
047239.png,1,-1,-1,-1,-1,-1
047243.png,1,-1,-1,-1,-1,-1
047245.png,-1,1,-1,-1,-1,-1
047247.png,-1,-1,1,-1,-1,1
047251.png,-1,-1,-1,1,-1,-1
047253.png,1,-1,-1,-1,1,-1
047256.png,-1,-1,-1,1,-1,-1
047257.png,1,-1,-1,-1,-1,-1
047259.png,1,-1,-1,-1,1,-1
047264.png,-1,-1,1,-1,-1,-1
047266.png,1,-1,-1,-1,-1,-1
047268.png,1,-1,1,-1,-1,-1
047270.png,-1,-1,-1,-1,-1,1
047276.png,1,-1,-1,-1,1,-1
047281.png,1,-1,-1,-1,1,-1
047287.png,1,-1,-1,-1,-1,-1
047295.png,1,-1,-1,-1,1,-1
047298.png,1,-1,-1,-1,-1,-1
047299.png,1,-1,-1,-1,-1,-1
047300.png,-1,-1,-1,-1,1,-1
047303.png,1,-1,-1,-1,-1,-1
047305.png,-1,-1,1,-1,-1,1
047307.png,-1,-1,1,-1,-1,-1
047312.png,-1,1,-1,-1,1,-1
047314.png,1,-1,-1,-1,-1,-1
047319.png,-1,-1,-1,-1,-1,1
047321.png,-1,-1,1,-1,-1,-1
047322.png,-1,-1,-1,-1,-1,1
047327.png,-1,-1,-1,-1,-1,1
047330.png,-1,-1,1,-1,-1,1
047335.png,1,-1,-1,-1,-1,1
047336.png,1,-1,-1,-1,1,-1
047337.png,-1,-1,-1,-1,1,-1
047339.png,1,-1,-1,-1,-1,-1
047341.png,1,-1,-1,-1,-1,-1
047342.png,-1,-1,1,-1,-1,1
047344.png,1,-1,-1,-1,-1,-1
047348.png,1,-1,-1,-1,-1,-1
047350.png,1,-1,-1,-1,-1,1
047352.png,1,-1,-1,-1,1,-1
047358.png,-1,-1,-1,1,-1,-1
047360.png,-1,-1,-1,-1,1,-1
047363.png,-1,-1,-1,1,1,-1
047365.png,-1,-1,1,-1,-1,1
047367.png,-1,-1,1,-1,1,-1
047373.png,-1,-1,-1,1,-1,-1
047385.png,1,-1,-1,-1,1,-1
047392.png,1,-1,-1,-1,-1,1
047395.png,1,-1,-1,-1,-1,-1
047397.png,-1,-1,1,-1,1,-1
047399.png,1,-1,-1,-1,-1,1
047401.png,1,-1,-1,-1,-1,-1
047402.png,-1,-1,1,-1,-1,1
047404.png,1,-1,-1,-1,-1,-1
047409.png,-1,-1,-1,-1,1,-1
047411.png,-1,-1,1,-1,-1,-1
047412.png,1,-1,-1,-1,1,-1
047417.png,1,-1,-1,-1,-1,-1
047419.png,-1,-1,-1,1,1,-1
047428.png,-1,-1,-1,1,1,-1
047429.png,1,-1,-1,-1,-1,-1
047432.png,1,-1,-1,-1,1,-1
047433.png,-1,-1,1,-1,-1,1
047437.png,-1,-1,-1,-1,-1,1
047439.png,-1,-1,-1,1,-1,-1
047441.png,-1,1,-1,-1,-1,-1
047443.png,1,-1,-1,-1,-1,-1
047457.png,1,-1,-1,-1,-1,-1
047460.png,1,-1,-1,-1,1,1
047467.png,1,-1,-1,-1,-1,-1
047468.png,-1,-1,-1,1,1,-1
047474.png,1,-1,-1,-1,1,-1
047479.png,1,-1,-1,-1,1,-1
047488.png,-1,-1,-1,-1,1,-1
047496.png,1,-1,-1,-1,1,-1
047499.png,1,-1,1,-1,-1,-1
047504.png,1,-1,-1,-1,1,-1
047505.png,1,-1,-1,-1,-1,-1
047509.png,-1,-1,1,-1,1,-1
047510.png,1,-1,-1,-1,1,-1
047511.png,1,-1,-1,-1,1,-1
047516.png,1,-1,-1,-1,-1,1
047517.png,-1,-1,1,-1,-1,1
047522.png,1,-1,-1,-1,-1,1
047534.png,1,-1,-1,-1,1,-1
047540.png,-1,-1,1,-1,-1,-1
047543.png,-1,-1,1,-1,-1,-1
047555.png,-1,-1,-1,1,-1,-1
047557.png,-1,-1,-1,-1,-1,1
047562.png,-1,-1,1,-1,-1,-1
047566.png,-1,-1,1,-1,1,-1
047569.png,1,-1,-1,-1,-1,-1
047570.png,1,-1,-1,-1,-1,1
047574.png,-1,1,-1,-1,1,-1
047579.png,1,-1,-1,-1,-1,-1
